username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
gideon10k,stardog is killing my people,London ~ Birmingham ,1129,3106,89086,2012-04-01 21:49:00,2020-11-13 15:26:02,1184,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
TOIMumbai,Your city. Your neighborhood. Your block. Covered for you by https://t.co/VSKi1mkZBr,Mumbai,82,220481,135787,2009-04-13 12:56:14,2020-11-13 15:26:02,4,"#Maharashtra records 4,132 new #COVID19 cases, taking tally to 17,40,461, while 127 fatalities put death toll at 45,809

#CoronavirusOutbreak","[{'text': 'Maharashtra', 'indices': [0, 12]}, {'text': 'COVID19', 'indices': [31, 39]}, {'text': 'CoronavirusOutbreak', 'indices': [121, 141]}]"
TL_TangoLima,"Completely anonymous, largely unremarkable, fairly polite, incredibly average, creatively adverbial, mostly harmless person.",,44,3,342,2018-08-01 02:02:15,2020-11-13 15:26:02,488,"Please, don't travel for the Holidays. We are at the very beginning of a gargantuan surge in #COVID19 in the U.S. https://t.co/RXzJOlEIPn","[{'text': 'COVID19', 'indices': [113, 121]}]"
paradoxdaisy,"Journalist, Content Strategy - Tweets on #entrepreneur #womenleaders #contentmarketing #tech #uschina #business  #futureofwork",Los Angeles,2974,5151,15647,2009-02-06 23:49:34,2020-11-13 15:26:02,0,"With social distancing due to #COVID19, many businesses are adopting virtual payment platforms to expand into new revenue streams and to survive. Find out the latest #merchantservices tools your business can use @ #ReachFurther https://t.co/Posa5t8E8p https://t.co/2JWr9bIUJn","[{'text': 'COVID19', 'indices': [30, 38]}, {'text': 'merchantservices', 'indices': [166, 183]}, {'text': 'ReachFurther', 'indices': [214, 227]}]"
chux94,"“I'm tired of this Earth,these people. I'm tired of being caught in the tangle of their lives.”- Jon Ostermon","Los Angeles, CA",336,392,47851,2009-07-23 04:29:44,2020-11-13 15:26:02,14,"Nursing homes and assisted living centers are holding memorials for people who've died from Covid-19, having chaplains and social workers help residents and staff, and bringing in hospice providers to offer grief counseling. https://t.co/gYfBvVFQvJ",[]
ZohaibMalikPPP,"""Nobody really knows me
They only know my cover
But I wish I could let it free
Let them know what's under""

Electronics Engineer,

Jiyala of Bhutto",Pakistan,149,1940,76524,2016-06-07 05:12:35,2020-11-13 15:26:02,13,Another life lost due to #COVID19! PPP MPA from Sanghar Jam Madad Ali has passed away. https://t.co/D9XMZVpcYP,"[{'text': 'COVID19', 'indices': [40, 48]}]"
MadcapMcQ,"Repository of esoteric knowledge, conveyed through the medium of petty insults.","Chicago, IL",923,259,29366,2010-12-07 04:45:44,2020-11-13 15:26:02,1,"Democrats talk a lot about truth and reconciliation councils to bring Trump supporters in line and to heel. I say, what’s needed is a commission to investigate the entire nation’s handling of COVID-19 lockdowns. Similar to the 9/11 commission, I’d empower this commission to go..",[]
clayyyy6,"just a ball full of failure, unreasonable emotional changes and occasional spice
|he/him/his|blm✊🏻✊🏼✊🏽✊🏾✊🏿|18|🇬🇷🇦🇱🇧🇪|LDR🍒|♉|",greece/belgium,1067,379,10545,2019-10-20 08:46:24,2020-11-13 15:26:02,1016,COVID-19 doesn’t always kill disabled people directly. It also kills disabled people by disrupting the support services we rely on to live.,[]
goingbananasaz,"Kisi Ki Muskurahaton Pe Ho Nisar
Kisi Ka dard mil sake to le udhar
kisi k vaste ho tere dil me pyar
jeena isi ka naam hai
Khali haath aaye the hum khali hath 🙌",dilo dimag main,1199,110,7422,2014-12-04 10:37:30,2020-11-13 15:26:02,3,"Few days back one of my friend lost his father.
Today I lost my maternal grandfather.
The common factor is Covid-19.
It is not just a ""Flu"".
Yes, life goes on. There's no denial to it. But prevention is better than cure.
I just saw his last pictures and videos. (1/3) #icai",[]
EileenBarrettNM,"Internal medicine hospitalist, medical educator, District Chair @societyhospmed, volunteer. #Thisisourlane #medtwitter #BLM Tweets/opinions are personal.",,1281,2109,6233,2017-11-05 04:08:56,2020-11-13 15:26:02,0,Please feel welcome to share this powerful interview with a brilliant and thoughtful nurse about the effects of #COVID19 on nurses and other healthcare workers when you are discussing your holiday plans. It is a privilege to work with her @UNMHSC . #MaskUp #SaveALife https://t.co/mT27qlMZrF,"[{'text': 'COVID19', 'indices': [112, 120]}, {'text': 'MaskUp', 'indices': [249, 256]}, {'text': 'SaveALife', 'indices': [257, 267]}]"
WHERESHONESTY,,,467,61,91270,2017-05-14 14:01:41,2020-11-13 15:26:02,1471,"As politically partisan a speech as I’ve ever seen from a justice: arrogant , tendentious, and sloppy.  Alito condemned COVID-19 restrictions, marriage equality, abortion rights, and five sitting Democratic senators.  https://t.co/5Z3Z51Iu0X",[]
SMAdesign,#Architect ✏️ #Designer #Retail #StoreDesign ● #JewelryStore 💎 specialist creating 'Retail Success by Design'® w/over 2500 #Stores since 1980 ● 1-855-BRITSMA ●,TO - NY - Worldwide,3032,3422,51115,2009-04-29 14:43:34,2020-11-13 15:26:02,0,"#TGIF - Good Morning, Happy Friday &amp; Happy Croissant Day🥐Our physical office may be temporarily closed due to #COVID19, but we carry-on strong virtually💻Our company's 11am #FridaySocial ☕️🥐tradition continues and it's on all day long today, virtually😉
#HappyFriday #BeBright🤩 https://t.co/4ffQH7psFY","[{'text': 'TGIF', 'indices': [0, 5]}, {'text': 'COVID19', 'indices': [114, 122]}, {'text': 'FridaySocial', 'indices': [176, 189]}, {'text': 'HappyFriday', 'indices': [256, 268]}, {'text': 'BeBright', 'indices': [269, 278]}]"
CaulfieldTim,"Professor of health law & science policy, speaker, TV host & author of the forthcoming book ""Relax, Dammit!"" Instagram: @CaulfieldTim #GoScience!",Edmonton Canada,3090,61896,65023,2011-11-08 01:11:32,2020-11-13 15:26:02,0,"Useful recommendations! ""#Pandemic fatigue: Reinvigorating the public to prevent #COVID19"" https://t.co/odpHwrrmmn by @WHO cc @GovCanHealth  

Keep motivation for preventative behaviours high! Need to engage people as part of solution. And good #SCICOMM key!

#GoTeam💪 https://t.co/9oO8Ckllp7","[{'text': 'Pandemic', 'indices': [25, 34]}, {'text': 'COVID19', 'indices': [81, 89]}, {'text': 'SCICOMM', 'indices': [245, 253]}, {'text': 'GoTeam', 'indices': [260, 267]}]"
Lamplit,"""Always remember that you are absolutely unique. Just like everyone else.""  Margaret Mead",California,930,79,1979,2009-03-22 22:41:24,2020-11-13 15:26:01,2074,"55 people attended a wedding reception in Maine in August, and 1 of them had Covid. Over the next 38 days, the virus spread to 176 other people and 7 of them died.

None of the victims who lost their lives had attended the reception. https://t.co/bRLWJas4lh",[]
RanjeetaPatel4,"Assistant Professor(II), KIIT University(Deemed to be)",Bhubaneswar,54,50,2770,2018-12-22 05:59:39,2020-11-13 15:26:01,75,"A study conducted by Save the Children (STC), endorsed by NITI Aayog, has found that rising unemployment brought about by the Covid-19 pandemic has had a negative impact on food and nutrition security within India. 

Learn more:
https://t.co/SYL6yPXB8A",[]
glueman16803,"ANTI - TRUMP, I like thinking for myself, and as a volunteer emergency response, I have no time for those who think only of themselves.",,866,960,80715,2013-07-20 08:28:57,2020-11-13 15:26:01,5046,"Rand Paul is telling people that if they already had COVID-19, they are immune. THAT IS A LIE.

He should have his medical license revoked, and he should be censured by the Senate. And call his neighbor.",[]
CindyBailey3,"Once upon a time, humans were gifted with an amazing Earth - ripe with vegetation, crystal clear water, opportunity!  And how's that working out for us, eh?","Markdale, ON",659,411,17366,2011-07-12 03:36:06,2020-11-13 15:26:01,17,Serious question: Is there anyone in Trump’s inner circle who has not tested positive for COVID-19 &amp; who hasn’t had sex with Hope Hicks?,[]
yalepumpkinhead,I pray to no god...I salute no flag  ....and I sure as hell don't work for the company store,atlanta,5002,481,51974,2011-09-05 19:14:03,2020-11-13 15:26:01,1,"The media lies, communists suck shit, global warming and covid 19 dangers are over blown , there is no vote integrity , BLM / Anitfa are terrorists, Biden is a senile corrupt hack  .....We as a nation are being raped  up the ass....bend over and enjoy 👀 https://t.co/D5ZRFcUjK8",[]
LboroUCU,Loughborough University @UCU Branch. Tweets by branch officers and staff.,"Loughborough, England",540,721,1374,2017-02-10 12:16:51,2020-11-13 15:26:01,0,"Loughborough UCU General Meeting Calling Notice

All members are invited to attend the LUCU GM on Wednesday 2nd December from 1pm. This meeting will be held online due to Covid-19. An invite will be emailed to you no less than a week before the meeting.

#LboroUCU https://t.co/TUuse8rZAp","[{'text': 'LboroUCU', 'indices': [255, 264]}]"
BearOf6,,,102,21,2990,2020-09-30 04:06:11,2020-11-13 15:26:01,593,"The nightmare situations happening right now in #ElPaso #NorthDakota #SouthDakota &amp; #Utah may not concern you, but the case #s across the US mean your state could be next. It will be disastrous. 1,549 people died of #COVID19 on Wednesday-the highest toll since April. #WearAMask","[{'text': 'ElPaso', 'indices': [65, 72]}, {'text': 'NorthDakota', 'indices': [73, 85]}, {'text': 'SouthDakota', 'indices': [86, 98]}, {'text': 'Utah', 'indices': [105, 110]}]"
JessMcCleary1,"23 • Liverpool📍
• LFC⚽
• Lewis Hamilton🇬🇧🏁 #teamLH
• ProfessorGreen🔊🎶
• Orion-Albi born 13/08🤱 6lbz 15oz👶","Liverpool, England",1019,478,9248,2011-12-12 11:36:48,2020-11-13 15:26:01,150,"BREAKING: Egyptian FA say Mohamed Salah has tested positive for #coronavirus 

https://t.co/2JsNi69qS2

#LFC https://t.co/IkgcFK0XSX","[{'text': 'coronavirus', 'indices': [80, 92]}, {'text': 'LFC', 'indices': [120, 124]}]"
obani_jnr,Footballer || Ambivert || Staunch Arsenal Fan || Biggest Achievement : Knowing God,,1933,1894,907,2019-12-12 21:45:23,2020-11-13 15:26:01,43,"""My kids don't get their grandma. My mom will never see my kids get married.""

As Covid-19 surges in Utah, the governor issued a mask mandate after previously resisting it. But Lindsay Wootton, who lost her mother and grandfather to the virus, says the measures are too late. https://t.co/S22dyaTcf6",[]
ahhkong,BLINK182° #CFC,East Coast MY,266,736,140713,2010-01-25 21:23:58,2020-11-13 15:26:01,1184,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
trustradius,"TrustRadius is the most trusted site for business technology reviews, serving both buyers and vendors. #truthsells","Austin, TX",3964,3769,9687,2012-09-13 16:07:06,2020-11-13 15:26:01,0,"4. Buyers use 5⃣ main info sources to make decisions. 

5. Today’s buyers demand self-service options. 

6. Data security concerns are having a big impact. 

7. Covid-19 changed the buyer’s journey. 

8. The 2021 tech spending forecast looks pretty good. 💸",[]
ToddE207,"Family. Maine.
Bass/yeller/mixer  @holysmokerocks 
Get 'er dun guy @renewabuilt","Maine, USA",3158,911,8260,2009-03-14 01:06:34,2020-11-13 15:26:01,0,"Widespread Secret Service #COVID19 infections
#ThanksTrump

https://t.co/irUzkq01Ol","[{'text': 'COVID19', 'indices': [26, 34]}, {'text': 'ThanksTrump', 'indices': [46, 58]}]"
Covid19simple,"🇨🇦🌎
Medical and graduate students from @uoft, @mcmasteru and @westernuniversity - committed to providing daily updates on the #covid19 pandemic","Toronto, Ontario",1022,628,331,2020-04-01 00:34:19,2020-11-13 15:26:00,0,@tylerblack32 @MoriartyLab This is great stuff thank you so much for sharing. We are a group of medical and graduate students providing daily news related to the #covid19 pandemic through @covid19madesimple ; check us out!,"[{'text': 'covid19', 'indices': [162, 170]}]"
yodabyter,,,4094,850,6490,2020-05-20 08:54:26,2020-11-13 15:26:00,29,Whitmer warns she's 'strongly considering' any action to combat COVID-19 spread https://t.co/wQWTTFurJ0,[]
artuditu__,"Jordan Henderson fan account / ***** *** i Konfederację
#twitterowaligaf1",Białystok,279,2563,48844,2014-08-12 22:34:33,2020-11-13 15:26:00,10,Salah using the international break to build covid-19 immunity for the rest of the season. Elite mentality. https://t.co/mqJsQvYgzD,[]
Danunited__,“There’s no such thing as a free lunch”,,691,412,13540,2011-02-16 20:50:02,2020-11-13 15:26:00,2168,"California passed 1 million #COVID cases even with the most Draconian lock downs, &amp; mask mandates. 

Obviously this shit doesn’t work @GavinNewsom you fucktard!","[{'text': 'COVID', 'indices': [45, 51]}]"
AthleticTF,"Please follow for news, re-tweets about sports & athletics from around the world.","London, England",339,201,3851,2015-05-01 13:29:12,2020-11-13 15:26:00,0,Wisconsin study: High school sports have not spread the coronavirus https://t.co/TfwMrY7H8V,[]
S_PObservatory,Social and political observatory. Economic and political analysis. Transnational consulting on sustainable development and democracy. 🎗🔻,Europe,1661,387,11380,2014-09-27 01:00:55,2020-11-13 15:26:00,15,"The possible vaccine reduces the risks of reaching the most negative economic scenarios in the future.
But high-frequency data shows that EU economies are slowing down again due to the second wave of Covid-19. Swift, forceful and EU-wide fiscal action is still badly needed. https://t.co/BS7q2zhymy",[]
amirsyafiqy,#94 | Cochraneans | Prudential | PruBsnTakaful | TakafulPlanner | Oktober | IG: amirsyafiqy #COYG,Kuala Lumpur,1456,477,76734,2012-09-30 09:31:53,2020-11-13 15:26:00,192,OFFICIAL: The Egyptian FA have confirmed Mohamed Salah has tested positive for COVID-19. https://t.co/dRcD5xR7O1,[]
Jac_Larry,nothing to see here. Fabinho is top dog. #LFC,Wolverhampton,1133,696,52399,2011-02-22 05:12:30,2020-11-13 15:26:00,55,"Liverpool lose another key player...

The Egyptian FA have confirmed Mohamed Salah has tested positive for COVID-19. https://t.co/qfgES3NcJj",[]
kymburleigh,,"San Francisco, CA",360,298,183294,2009-07-18 18:06:38,2020-11-13 15:26:00,488,"Please, don't travel for the Holidays. We are at the very beginning of a gargantuan surge in #COVID19 in the U.S. https://t.co/RXzJOlEIPn","[{'text': 'COVID19', 'indices': [113, 121]}]"
AldersonDee,married conservative Christian. and a bit snarky.  all in for Trump 2020! 🎊,,796,551,16778,2020-06-13 21:58:08,2020-11-13 15:26:00,1136,"Covid-19?   

It is not nearly as frightening as Biden/Harris-20.",[]
FosseyRichard,I'm a professor who runs an active blog on the student loan crisis.,,37,44,325,2014-08-05 20:20:46,2020-11-13 15:26:00,0,"Check out my latest article: Declining enrollments, a barrage of Title IX litigation and now COVID 19 lawsuits: Weak colleges will succumb to multiple woes https://t.co/dELWiU29Mx via @LinkedIn",[]
Donaldverger,"Search my name on AMAZON. Sea Glass Postcards & Note Card’s. #SeaGlass Heart Posters, & 3 📚’s . Founder of The Discovery Museums https://t.co/89s2haTLi4",United States,5001,3378,217614,2008-09-18 00:49:42,2020-11-13 15:26:00,1180,"I have tested positive for COVID-19. I am feeling strong, following proper protocols, working from home in Alaska, and ask for privacy at this time. May God Bless Alaska.",[]
CarolinaFan1982,"Medical librarian tweeting on topics concerning medical libraries, health care, nursing,  pop culture and sports.  :)  All views are my own. #medlibs","Richmond, VA ",1692,1172,35137,2009-01-22 03:49:21,2020-11-13 15:26:00,0,'Breakthrough finding' reveals why certain #COVID19 patients die - @NBCNews  -nbcnews.com/health/health-… #PublicHealth #HealthCare https://t.co/YXaF4LekkA,"[{'text': 'COVID19', 'indices': [43, 51]}, {'text': 'PublicHealth', 'indices': [106, 119]}, {'text': 'HealthCare', 'indices': [120, 131]}]"
m_scribe,"WHAT WE DIDN'T EXPECT out now from @melvillehouse! I'm also the DC reporter @Arctic_Today and a freelancer on health, science, parenting, equality. she/her","Washington, DC",999,2963,24960,2009-04-03 19:20:57,2020-11-13 15:26:00,0,"Biden’s COVID-19 response plan is missing one major component -- great point, @KatEschner! 
https://t.co/zbjNvzIsLx",[]
