username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetcreatedts,retweetcount,text,hashtags
BertAj1226,,,252,5,10593,2011-12-15 02:30:51,2020-11-13 15:55:36,98,"Doctors close to President-elect Joe Biden’s transition team are working to develop their own plans to mass distribute a coronavirus vaccine, concerned that Trump administration planning will leave them underprepared when he leaves office w @GeoffRBennett  https://t.co/QcTwVpuLMw",[]
kylegrbwsk,"Award-winning sportswriter. Free agent. Colorado State journalism grad. Would like to eventually cover a Super Bowl, Final Four and World Cup","Springfield, MA",1855,1585,28614,2009-12-12 04:50:07,2020-11-13 15:55:36,5,"If someone experiencing homelessness tests positive for COVID-19 in western Massachusetts, they may need to travel more than 100 miles to find a state-run isolation and quarantine hotel, regional leaders say
https://t.co/HHXfRw6oxy",[]
DCPEST,"Avocation: Liberty, Equality, Fraternity; Self Education; History; Libraries and Archives; Wine, Beer, Nats, Fast Horses. Retired Archivist.",DC Suburbs.,2091,1230,28382,2008-12-05 03:06:29,2020-11-13 15:55:36,1,"@ProfJanelleWong speaking @dchistcon about anti-Asian racism in the wake of Covid-19. As per usual, when Dr. Wong speaks, I learn. #dchistcon #DCHistCon",[]
AmitMohamed1,faculty of pharmacy of tanta university zamalek ❤⚽," egypt , tanta",1829,311,10025,2016-09-09 02:17:33,2020-11-13 15:55:36,753,"#LFC forward Mohamed Salah has tested positive for Covid-19, the Egyptian FA has confirmed.","[{'text': 'LFC', 'indices': [19, 23]}]"
BrummieBoy5,Ex Brumie Boy now in Chester,,861,552,17423,2019-11-17 14:02:31,2020-11-13 15:55:36,6285,"My heart is broken. My 28-year old nephew, Jake, died from Covid-19 last night. I'm so angry! This didn't have to happen to a healthy, young man! Wear a damn mask!💔😢",[]
MarsonPike,,,0,0,7,2020-11-13 14:59:08,2020-11-13 15:55:36,0,"@GovParsonMO @DaveSchatz26 @RobVescovo I am expanding the call to special session to include new legislation regarding COVID-19 liability. I don’t want you to sue me or my cronies. After all, my balanced approach is really nothing more than an abdication of leadership.",[]
gspsalt,pride of LOC kargil,,61,73,28,2020-11-13 04:19:53,2020-11-13 15:55:36,0,"@WhosMizo laugh will be delivered in 5-8 business days, may take a day or 2 more due to Diwali and covid 19 issues 
contact our customer care on 666-690-420",[]
_krustyni,zzzz,Bikini Bottom,145,105,1047,2018-07-04 14:40:36,2020-11-13 15:55:36,4,"Early in the pandemic, a few cities and countries around the world began testing sewage for evidence of the coronavirus, hoping to detect rising infections early. | @reuters https://t.co/6DZJgHsaU5",[]
JamesRRubec,"Toronto based product and content guy. Father, husband, brother, uncle (8x), Canadian.","Toronto, Ontario",1753,1895,14086,2008-12-04 17:17:35,2020-11-13 15:55:36,0,"Just highlighting, modelling showed a month ago that without real restrictions two weeks ago, we'd be here. #Covid #Ontario 1,400 a day is even worse. https://t.co/YzvD1yGBGm","[{'text': 'Covid', 'indices': [108, 114]}, {'text': 'Ontario', 'indices': [115, 123]}]"
medusanewsfeed,Just thinking...,,27,19,3100,2020-07-27 10:45:22,2020-11-13 15:55:35,0,What! Why???”People with learning disabilities were as much as six times as likely to die of Covid-19 as the rest of the population during the first wave. A Public Health England report says this rose to 30 times more likely in the 18-34 age group.”,[]
J_Hancock,"Editor-in-chief of @MO_Independent, a nonprofit news org covering Missouri politics & policy.

Hoosier → Iowan → Missourian

jhancock@missouriindependent.com",,2773,13261,26447,2009-11-02 22:21:48,2020-11-13 15:55:35,0,"St. Louis County will ban indoor dining at restaurants, and Cole County wants people who test positive for COVID-19 to do their own contact tracing, as case tallies and hospitalizations continue to soar across Missouri.

https://t.co/Pj8jlH02ho #moleg #mogov via @RudiKellerMI","[{'text': 'moleg', 'indices': [245, 251]}, {'text': 'mogov', 'indices': [252, 258]}]"
TCagianut,,,240,56,3102,2018-10-01 23:58:50,2020-11-13 15:55:35,612,"NEW: Supreme Court Justice Alito said in recent remarks that the COVID-19 pandemic has caused ""previously unimaginable"" restrictions on liberty and warned that the US must prevent the freedom of speech ""from becoming a second-tier constitutional right."" https://t.co/sBcLadvMS3",[]
cloudydays1971,Just someone in healthcare that cares way too much,"Denver, CO and Houston, TX",5001,812,266780,2013-11-17 03:39:02,2020-11-13 15:55:35,362,"This is just staggering. @NBCNews has confirmed 159,501 new cases of COVID-19. This exceeds yesterday's single-day record of 148,302 cases.
 
This is the 9th day and 9th day in a row with over 100,000 cases reported.",[]
ru_awake_yet,Sometimes silence is the loudest....,,9423,30844,24931,2020-04-09 00:35:51,2020-11-13 15:55:35,1,@ru_awake_yet Health Advisor in England declassified COVID 19 as a non infectious disease on 03/19/20.  Why all the lockdowns and mask mandates that are still going on?  Why a vaccine? Indeed wake up and for everyones sake take off the mask,[]
Ahsansa70462419,,,21,1,16,2020-10-07 09:42:47,2020-11-13 15:55:35,324,"MashaAllah Pak moving towards economic recovery faster than any country in subcontinent &amp; this despite having to deal with Covid 19 challenge. LSM's impressive growth of 7.7% in Sept. Our Industrial Energy Package will help add capacity &amp; raise production.
https://t.co/sjRHDxIzwE",[]
iamT_TWYNE,,,1041,3050,197126,2010-12-14 17:57:48,2020-11-13 15:55:35,2008,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
DynatropePress,Official Twitter Page for video essay webseries 'A Mild Curiosity in a Junkyard' and campaign webcomic 'TARDIS'. (Both Coming Soon),,404,179,35595,2020-07-04 15:35:38,2020-11-13 15:55:35,11,"As COVID-19 continues to threaten the world, one Doctor Who fan makes a special call for help... 📲

I've collaborated with the incredibly talented @jonculshaw to create a fun little #DoctorWhoLockdown sketch. We'll be releasing it to raise some money for @BBCCiN tomorrow! 🙂 https://t.co/FsIYfWrJze",[]
AnthonyGeneral_,"#Greatness
I just want to play ⚽
Philippians 4:13
#Rah",,1968,1405,80341,2011-09-10 22:11:35,2020-11-13 15:55:35,2008,BREAKING: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 https://t.co/yBtx5qUamw,[]
ALAZB313,ALLAH HOO‏,,3812,2591,4846,2020-08-30 04:52:26,2020-11-13 15:55:35,324,"MashaAllah Pak moving towards economic recovery faster than any country in subcontinent &amp; this despite having to deal with Covid 19 challenge. LSM's impressive growth of 7.7% in Sept. Our Industrial Energy Package will help add capacity &amp; raise production.
https://t.co/sjRHDxIzwE",[]
ConnieSjolie,"Democratic socialist, wife, mother to 4 4-leggeds, artist, aging boomer",,110,66,4705,2020-03-28 15:18:06,2020-11-13 15:55:35,372,130 Secret Service agents are infected with COVID-19 because trump is a selfish asshole who unnecessarily put them all in harm's way. DISGRACEFUL!,[]
liverpooltalkth,We are Liverpool เราชอบดูบอล เป็น The Kop เชียร์หงส์แดง ลิเวอร์พูล ❤️ https://t.co/7LUEIFNlvt,BKK,170,5475,21073,2011-09-22 18:48:49,2020-11-13 15:55:35,753,"#LFC forward Mohamed Salah has tested positive for Covid-19, the Egyptian FA has confirmed.","[{'text': 'LFC', 'indices': [19, 23]}]"
RassFaber,Gold Silver Bitcoin 銀  Copenhagen ۝ ISO 4217 https://t.co/9tsJHrbFfk,¢ђลииэℓ,1852,1116,38580,2012-02-19 20:43:07,2020-11-13 15:55:35,0,Christine Lagarde: Monetary policy in a pandemic emergency https://t.co/qVtX7w9gah via @bis_org #Covid19,"[{'text': 'Covid19', 'indices': [96, 104]}]"
ForteSp89,Just a nerd enjoying anything that catches his interest. Living a humble life as I can.,,238,185,19380,2017-07-19 15:27:57,2020-11-13 15:55:35,372,130 Secret Service agents are infected with COVID-19 because trump is a selfish asshole who unnecessarily put them all in harm's way. DISGRACEFUL!,[]
WickedEdTech,"Jack of All Trades, Master of None. Curious Science Teacher, #EdTech Coach, & Lifelong Learner #ShareYourWhy #CuriosityQs","Naperville, IL",11093,14123,47400,2009-04-05 16:24:00,2020-11-13 15:55:35,0,Children's Mental Health Emergencies Skyrocketed After COVID-19 Hit. What Schools Can Do https://t.co/CXwErb7QIL via @educationweek,[]
meditatenow3,"Meditation is a key to our sanity. For ourselves, community and world. Grandmother against trump. Resist 🌊. Earth 🌎protector.",United States,609,423,3654,2018-02-19 16:15:27,2020-11-13 15:55:35,9,"What an absolute slap in the face to people who’ve sworn to give their lives for him. To @realDonaldTrump soldiers are suckers and losers, doctors are getting rich off of #COVID19, and apparently the Secret Service is dispensable. https://t.co/UBjpHvmg6B",[]
PeaceForPk,"|Social Media Activist|
|Proud Pakistani|Pak Army&ISI|
Soldier of 5th Generation War Die Hard Fan of M Gen Asif Ghafoor @PeaceForChange
#PakistanZindabad🇵🇰 🍁",Islamic Republic of Pakistan. ,3355,3570,16256,2018-11-02 04:33:22,2020-11-13 15:55:35,324,"MashaAllah Pak moving towards economic recovery faster than any country in subcontinent &amp; this despite having to deal with Covid 19 challenge. LSM's impressive growth of 7.7% in Sept. Our Industrial Energy Package will help add capacity &amp; raise production.
https://t.co/sjRHDxIzwE",[]
crossandnod,Sharing the Passion and Fun that is Football Culture with Africa ❤️ ⚽️,Africa!,433,464,1424,2020-06-14 08:09:59,2020-11-13 15:55:35,0,"NEWS 🗞: The Egyptian FA confirms Mo Salah has tested positive for COVID-19 

Really gutted for Salah. But it’s hard not to think about Liverpool. So many key players out now! https://t.co/3xJwG8mxfD",[]
TOPublicHealth,Official Toronto Public Health. Need health info? Call 416-338-7600. Translation is available. Account not monitored 24/7. Terms of Use: https://t.co/puha7vUyti,Toronto,1145,69788,25747,2009-03-03 01:08:01,2020-11-13 15:55:35,0,Celebrate #Diwali this year in ways that keep us all safer by limiting in person celebrations to only people you live with &amp; connecting with other loved ones virtually. More tips:  https://t.co/Yz5lHcU2hd https://t.co/8oswL09PMo,"[{'text': 'Diwali', 'indices': [10, 17]}]"
TRUMPnaziPatsi,What Are We Winning Again?,"Tavorsk, Verdansk",131,7,1900,2011-11-07 03:36:53,2020-11-13 15:55:35,372,130 Secret Service agents are infected with COVID-19 because trump is a selfish asshole who unnecessarily put them all in harm's way. DISGRACEFUL!,[]
FN_1312,#blacktranslivesmatter #blacklivesmatter,,380,394,46076,2014-01-04 08:00:09,2020-11-13 15:55:35,0,President hasn’t said anything about COVID-19 all the bitch can do is think he won but he really lost so we are all doomed because the bitch is dumb.,[]
LadybugTiny,,,26,1,429,2020-01-06 01:58:10,2020-11-13 15:55:35,2272,"Since the morning of Election Day, more Americans have died of #COVID19 (11,142) than the presidential vote margin in Arizona (11,034).

The fact that Trump is obsessed with the second number instead of the first one explains why he isn't getting a second term.","[{'text': 'COVID19', 'indices': [78, 86]}]"
Larry_du_Nord,"Parent, vet, degrees thanks to (socialist or earned?) GI bill. Equality and opportunity for all.",,587,776,184734,2012-11-19 00:38:59,2020-11-13 15:55:35,15,"It's nearly impossible to fathom the number of cases and deaths from the COVID-19 virus, so we added some geographical perspective. https://t.co/IqNj5Kb4Ip",[]
RachelM4JESUS,"Saved by the blood of JESUS ✝️ We 💜 u Trump 🇺🇸 the only *politician* to truly care for us ‼ They stole it❗The demon left only knows how to cheat, lie & steal",NatTX/NatAm/Mex/Span/Ital/Ger,111,69,3894,2020-10-02 05:28:27,2020-11-13 15:55:34,34,"https://t.co/Z6f5SATY2u

Saw this coming. Fake China Virus tests will be the new FAKE IDs for teenagers in the bar.",[]
FrozenCalamity,"Digimarxist 😏
Proud feminist, anti-fascist & Ally 🌈 | 
🎼/📚/🎮/🐕/🎨/🍫 | *May* post 18+ 🔗💋 |
He/him/milord •
No follow-back just because •",Lothlórien,170,638,223968,2010-07-30 18:54:52,2020-11-13 15:55:34,6816,"How likely is it you’ll encounter at least one person who is infected with the coronavirus if you go to a bar in Denver? What about a 100-person wedding in Baltimore? Or a Thanksgiving dinner with 25 guests in Los Angeles?

Now, you can find out: https://t.co/FmizcMJkQy",[]
de13aser,"It's probably the last adventure I've got in me. I was hopin' to go out in a flash of blazes, but I'll probably just end up goin' home...",Anaheim,998,168,30877,2012-12-27 20:28:35,2020-11-13 15:55:34,74,"Trinity's Professor Luke O’Neill has said that although not all citizens will be forced to accept a Covid-19 vaccine, travel might only be allowed for those who have been vaccinated.

#gript

https://t.co/k2KenkdIBK",[]
MacN_Jay,"Just dedicated to finding a path through life. Sports, movie, comic fan. Aspiring journalist. Philly, Vegas, OKC, San Diego sports.","New Jersey, USA",635,250,15482,2017-06-01 07:13:27,2020-11-13 15:55:34,0,Yup. My job doesn't pay if you get put out for having COVID-19 or display COVID symptoms https://t.co/Jw8AQ2m37Z,[]
Alex75277062,,,288,38,1777,2019-04-02 00:14:44,2020-11-13 15:55:34,997,"28 years old.

Nurse sends loving message to his family hours before losing his life to Covid-19 - CNN https://t.co/RFrEetcNde",[]
CameronNHurst,"Staff Reporter, @ThePost_Journal. @BonasJSchool ‘19. Uncle, Evelyn & Emilia. Opinions are my own. churst@post-journal.com #Unfurl","Jamestown, NY",690,689,9608,2015-07-13 04:44:38,2020-11-13 15:55:34,0,"In the infancy of the #COVID-19 pandemic, school districts utilized buses to deliver meals, technology and homework. 

And now, state funding is at risk for having done so.

Reactions from @JamestownSchool, @brybooth, @MoDonahue and @MikeGinestre. https://t.co/NjoBRgXwJx","[{'text': 'COVID', 'indices': [22, 28]}]"
sachatweets,Mum. Wife. Advocate. Community organizer. Feminist killjoy. Work in progress.,"Ontario, Canada",1352,191,21750,2012-05-10 13:28:05,2020-11-13 15:55:34,1,"Here's the breakdown of Friday's cases by age.

As always, the oldest patients have been most likely to die of COVID-19.

Keep in mind: Deaths are just the most severe outcome. Many of these folks will suffer severe disease. https://t.co/ph0znuPAtX",[]
moissuperman,,"Modesto, CA",322,264,26289,2013-03-11 02:38:31,2020-11-13 15:55:34,6816,"How likely is it you’ll encounter at least one person who is infected with the coronavirus if you go to a bar in Denver? What about a 100-person wedding in Baltimore? Or a Thanksgiving dinner with 25 guests in Los Angeles?

Now, you can find out: https://t.co/FmizcMJkQy",[]
M_Dauod,Working at the National Assembly of Pakistan.,"Bhadal, Sialkot,Pakistan.",543,59,6161,2011-08-13 08:04:41,2020-11-13 15:55:34,324,"MashaAllah Pak moving towards economic recovery faster than any country in subcontinent &amp; this despite having to deal with Covid 19 challenge. LSM's impressive growth of 7.7% in Sept. Our Industrial Energy Package will help add capacity &amp; raise production.
https://t.co/sjRHDxIzwE",[]
lynkhrjp,Sports scientist|believer|@lfc  diehard| Adventurous|Active lifestyle 🏊,,877,1042,15292,2012-12-04 03:52:07,2020-11-13 15:55:34,2,"BREAKING: Egyptian FA say Mohamed Salah has tested positive for #coronavirus 

#LFC https://t.co/rMZGSEda4o","[{'text': 'coronavirus', 'indices': [76, 88]}, {'text': 'LFC', 'indices': [91, 95]}]"
its_vsu,Student...,"Goa, India",94,62,4612,2020-08-14 16:49:45,2020-11-13 15:55:34,204,"SSR was working on multiple VR &amp; AI based projects, he had 2 patents in his name.

Covid-19 detection, Voice detection &amp; a Game based app using AI.

How is it that the similar Projects are off the ground post his demise?

#CBIFile302InSSRCase
@smitaparikh2
https://t.co/v5a585EZWh",[]
